ID,Class
221139,1
221140,1
221141,1
221142,1
221143,1
221144,1
221145,1
221146,1
221147,1
221148,1
221149,1
221150,1
221151,1
221152,1
221153,1
221154,1
221155,1
221156,1
221157,1
221158,1
221159,1
221160,1
221161,1
221162,1
221163,1
221164,1
221165,1
221166,1
221167,1
221168,1
221169,1
221170,1
221171,1
221172,1
221173,1
221174,1
221175,1
221176,1
221177,1
221178,1
221179,1
221180,1
221181,1
221182,1
221183,1
221184,1
221185,1
221186,1
221187,1
221188,1
221189,1
221190,1
221191,1
221192,1
221193,1
221194,1
221195,1
221196,1
221197,1
221198,1
221199,1
221200,1
221201,1
221202,1
221203,1
221204,1
221205,1
221206,1
221207,0
221208,1
221209,1
221210,1
221211,1
221212,1
221213,1
221214,1
221215,1
221216,0
221217,0
221218,1
221219,1
221220,1
221221,1
221222,1
221223,1
221224,1
221225,1
221226,1
221227,1
221228,1
221229,1
221230,1
221231,1
221232,1
221233,1
221234,1
221235,1
221236,1
221237,1
221238,1
221239,1
221240,1
221241,1
221242,1
221243,1
221244,1
221245,1
221246,1
221247,1
221248,1
221249,1
221250,1
221251,1
221252,1
221253,1
221254,1
221255,1
221256,1
221257,1
221258,1
221259,1
221260,1
221261,1
221262,1
221263,1
221264,1
221265,1
221266,1
221267,1
221268,1
221269,1
221270,1
221271,1
221272,1
221273,1
221274,1
221275,1
221276,1
221277,1
221278,1
221279,1
221280,1
221281,1
221282,1
221283,1
221284,1
221285,0
221286,1
221287,1
221288,1
221289,1
221290,1
221291,1
221292,1
221293,1
221294,1
221295,1
221296,1
221297,1
221298,1
221299,1
221300,1
221301,1
221302,1
221303,1
221304,1
221305,1
221306,1
221307,1
221308,1
221309,1
221310,1
221311,1
221312,1
221313,1
221314,1
221315,1
221316,1
221317,1
221318,1
221319,1
221320,1
221321,1
221322,1
221323,1
221324,1
221325,1
221326,1
221327,1
221328,1
221329,1
221330,1
221331,1
221332,1
221333,1
221334,1
221335,1
221336,1
221337,1
221338,1
221339,1
221340,1
221341,1
221342,1
221343,1
221344,1
221345,1
221346,1
221347,1
221348,1
221349,1
221350,1
221351,1
221352,1
221353,1
221354,1
221355,1
221356,1
221357,1
221358,1
221359,1
221360,1
221361,1
221362,1
221363,1
221364,1
221365,1
221366,1
221367,1
221368,1
221369,1
221370,1
221371,1
221372,1
221373,1
221374,1
221375,1
221376,1
221377,1
221378,1
221379,1
221380,1
221381,1
221382,1
221383,1
221384,1
221385,1
221386,1
221387,1
221388,1
221389,1
221390,1
221391,1
221392,1
221393,1
221394,1
221395,1
221396,1
221397,1
221398,1
221399,1
221400,1
221401,1
221402,1
221403,1
221404,1
221405,0
221406,1
221407,1
221408,1
221409,1
221410,1
221411,1
221412,1
221413,1
221414,1
221415,1
221416,1
221417,1
221418,1
221419,1
221420,1
221421,1
221422,1
221423,1
221424,1
221425,1
221426,1
221427,1
221428,1
221429,1
221430,1
221431,1
221432,1
221433,1
221434,1
221435,1
221436,1
221437,1
221438,1
221439,1
221440,0
221441,1
221442,1
221443,1
221444,1
221445,1
221446,1
221447,1
221448,1
221449,1
221450,1
221451,1
221452,1
221453,1
221454,1
221455,1
221456,0
221457,1
221458,1
221459,1
221460,1
221461,1
221462,1
221463,1
221464,1
221465,1
221466,1
221467,1
221468,1
221469,1
221470,1
221471,1
221472,1
221473,1
221474,1
221475,1
221476,1
221477,1
221478,1
221479,1
221480,1
221481,1
221482,1
221483,1
221484,1
221485,1
221486,1
221487,1
221488,1
221489,1
221490,1
221491,1
221492,1
221493,1
221494,1
221495,1
221496,1
221497,1
221498,1
221499,1
221500,1
221501,1
221502,1
221503,1
221504,1
221505,1
221506,1
221507,1
221508,1
221509,1
221510,1
221511,1
221512,1
221513,1
221514,1
221515,1
221516,1
221517,1
221518,1
221519,1
221520,1
221521,1
221522,1
221523,1
221524,1
221525,1
221526,1
221527,1
221528,1
221529,1
221530,1
221531,1
221532,1
221533,1
221534,1
221535,1
221536,1
221537,1
221538,1
221539,1
221540,1
221541,1
221542,1
221543,1
221544,1
221545,1
221546,1
221547,1
221548,1
221549,0
221550,1
221551,1
221552,1
221553,1
221554,1
221555,1
221556,1
221557,1
221558,1
221559,1
221560,1
221561,1
221562,1
221563,1
221564,1
221565,1
221566,1
221567,1
221568,1
221569,1
221570,1
221571,1
221572,1
221573,1
221574,1
221575,1
221576,1
221577,1
221578,1
221579,1
221580,1
221581,1
221582,1
221583,1
221584,1
221585,1
221586,1
221587,1
221588,1
221589,1
221590,1
221591,1
221592,1
221593,1
221594,1
221595,1
221596,1
221597,1
221598,1
221599,1
221600,1
221601,1
221602,1
221603,1
221604,1
221605,1
221606,1
221607,1
221608,1
221609,1
221610,1
221611,1
221612,1
221613,1
221614,0
221615,1
221616,1
221617,1
221618,1
221619,1
221620,1
221621,1
221622,1
221623,1
221624,1
221625,1
221626,1
221627,1
221628,1
221629,1
221630,1
221631,1
221632,1
221633,1
221634,1
221635,1
221636,1
221637,1
221638,1
221639,1
221640,1
221641,1
221642,1
221643,1
221644,0
221645,1
221646,1
221647,1
221648,0
221649,1
221650,1
221651,1
221652,1
221653,1
221654,1
221655,1
221656,1
221657,1
221658,1
221659,1
221660,1
221661,1
221662,1
221663,1
221664,1
221665,1
221666,1
221667,1
221668,0
221669,1
221670,1
221671,1
221672,1
221673,1
221674,1
221675,1
221676,1
221677,0
221678,0
221679,1
221680,1
221681,1
221682,1
221683,1
221684,1
221685,1
221686,1
221687,1
221688,1
221689,1
221690,1
221691,1
221692,1
221693,1
221694,1
221695,1
221696,1
221697,1
221698,1
221699,1
221700,1
221701,1
221702,1
221703,1
221704,1
221705,1
221706,1
221707,1
221708,1
221709,1
221710,1
221711,1
221712,1
221713,1
221714,0
221715,1
221716,1
221717,1
221718,1
221719,1
221720,1
221721,1
221722,1
221723,1
221724,1
221725,1
221726,1
221727,1
221728,1
221729,1
221730,1
221731,1
221732,1
221733,1
221734,1
221735,1
221736,1
221737,1
221738,1
221739,1
221740,1
221741,1
221742,1
221743,1
221744,1
221745,1
221746,1
221747,1
221748,1
221749,1
221750,1
221751,1
221752,1
221753,1
221754,1
221755,1
221756,1
221757,1
221758,1
221759,1
221760,1
221761,1
221762,1
221763,1
221764,1
221765,1
221766,1
221767,1
221768,1
221769,1
221770,1
221771,1
221772,1
221773,1
221774,1
221775,1
221776,1
221777,1
221778,1
221779,1
221780,1
221781,1
221782,1
221783,1
221784,1
221785,1
221786,1
221787,1
221788,1
221789,1
221790,1
221791,1
221792,1
221793,1
221794,1
221795,1
221796,1
221797,1
221798,1
221799,1
221800,1
221801,1
221802,1
221803,1
221804,1
221805,0
221806,1
221807,1
221808,1
221809,1
221810,1
221811,1
221812,1
221813,1
221814,1
221815,1
221816,1
221817,1
221818,1
221819,1
221820,1
221821,1
221822,1
221823,1
221824,1
221825,1
221826,1
221827,1
221828,1
221829,1
221830,1
221831,1
221832,1
221833,1
221834,1
221835,1
221836,1
221837,1
221838,1
221839,1
221840,1
221841,1
221842,1
221843,1
221844,1
221845,1
221846,1
221847,1
221848,1
221849,1
221850,1
221851,1
221852,1
221853,1
221854,1
221855,1
221856,1
221857,1
221858,1
221859,1
221860,1
221861,1
221862,1
221863,1
221864,1
221865,1
221866,1
221867,1
221868,1
221869,1
221870,1
221871,1
221872,1
221873,1
221874,1
221875,1
221876,1
221877,1
221878,1
221879,1
221880,1
221881,1
221882,1
221883,1
221884,1
221885,1
221886,1
221887,1
221888,1
221889,0
221890,1
221891,1
221892,1
221893,1
221894,1
221895,1
221896,1
221897,1
221898,1
221899,1
221900,1
221901,1
221902,1
221903,1
221904,1
221905,1
221906,1
221907,1
221908,1
221909,1
221910,1
221911,1
221912,1
221913,1
221914,1
221915,1
221916,1
221917,1
221918,1
221919,1
221920,1
221921,1
221922,1
221923,1
221924,1
221925,1
221926,1
221927,1
221928,1
221929,1
221930,1
221931,1
221932,1
221933,1
221934,1
221935,1
221936,1
221937,1
221938,1
221939,1
221940,1
221941,1
221942,1
221943,1
221944,1
221945,1
221946,1
221947,1
221948,1
221949,1
221950,1
221951,1
221952,1
221953,1
221954,1
221955,1
221956,1
221957,1
221958,1
221959,1
221960,1
221961,1
221962,1
221963,1
221964,1
221965,1
221966,1
221967,0
221968,1
221969,1
221970,1
221971,1
221972,1
221973,1
221974,1
221975,1
221976,1
221977,0
221978,1
221979,1
221980,1
221981,1
221982,1
221983,1
221984,1
221985,1
221986,1
221987,1
221988,1
221989,1
221990,1
221991,1
221992,1
221993,1
221994,1
221995,1
221996,1
221997,1
221998,1
221999,1
222000,1
222001,1
222002,1
222003,1
222004,1
222005,1
222006,1
222007,1
222008,1
222009,1
222010,1
222011,1
222012,1
222013,1
222014,1
222015,1
222016,1
222017,1
222018,1
222019,1
222020,1
222021,1
222022,1
222023,1
222024,1
222025,1
222026,1
222027,1
222028,1
222029,1
222030,1
222031,1
222032,0
222033,1
222034,1
222035,1
222036,1
222037,1
222038,1
222039,1
222040,1
222041,1
222042,1
222043,0
222044,1
222045,1
222046,1
222047,1
222048,1
222049,1
222050,1
222051,1
222052,1
222053,1
222054,1
222055,1
222056,1
222057,1
222058,1
222059,1
222060,1
222061,1
222062,1
222063,0
222064,1
222065,1
222066,0
222067,1
222068,1
222069,1
222070,1
222071,1
222072,1
222073,1
222074,1
222075,1
222076,1
222077,1
222078,1
222079,1
222080,1
222081,1
222082,1
222083,1
222084,1
222085,1
222086,1
222087,1
222088,1
222089,1
222090,1
222091,1
222092,1
222093,1
222094,1
222095,1
222096,1
222097,1
222098,1
222099,1
222100,1
222101,1
222102,1
222103,1
222104,1
222105,1
222106,1
222107,1
222108,1
222109,1
222110,1
222111,1
222112,1
222113,1
222114,1
222115,1
222116,1
222117,1
222118,1
222119,1
222120,1
222121,1
222122,1
222123,1
222124,1
222125,1
222126,0
222127,0
222128,1
222129,1
222130,1
222131,1
222132,1
222133,1
222134,1
222135,1
222136,1
222137,1
222138,1
222139,1
222140,1
222141,1
222142,1
222143,1
222144,1
222145,1
222146,0
222147,1
222148,1
222149,1
222150,1
222151,1
222152,1
222153,1
222154,1
222155,1
222156,1
222157,1
222158,1
222159,1
222160,1
222161,1
222162,1
222163,1
222164,1
222165,1
222166,1
222167,1
222168,1
222169,1
222170,1
222171,1
222172,1
222173,1
222174,1
222175,1
222176,1
222177,1
222178,1
222179,1
222180,1
222181,0
222182,1
222183,1
222184,1
222185,1
222186,1
222187,1
222188,1
222189,1
222190,1
222191,1
222192,1
222193,1
222194,1
222195,1
222196,1
222197,1
222198,1
222199,1
222200,1
222201,1
222202,1
222203,1
222204,1
222205,1
222206,1
222207,1
222208,1
222209,1
222210,1
222211,1
222212,1
222213,1
222214,1
222215,1
222216,1
222217,1
222218,1
222219,1
222220,0
222221,1
222222,1
222223,1
222224,1
222225,1
222226,1
222227,1
222228,1
222229,1
222230,1
222231,0
222232,1
222233,1
222234,1
222235,1
222236,1
222237,1
222238,1
222239,1
222240,1
222241,1
222242,1
222243,1
222244,1
222245,1
222246,0
222247,1
222248,1
222249,1
222250,1
222251,1
222252,1
222253,1
222254,1
222255,1
222256,1
222257,1
222258,1
222259,1
222260,1
222261,0
222262,1
222263,1
222264,1
222265,1
222266,1
222267,1
222268,1
222269,1
222270,1
222271,0
222272,1
222273,1
222274,1
222275,1
222276,1
222277,1
222278,1
222279,1
222280,1
222281,1
222282,0
222283,1
222284,1
222285,1
222286,1
222287,1
222288,1
222289,1
222290,1
222291,1
222292,1
222293,1
222294,1
222295,1
222296,1
222297,1
222298,1
222299,1
222300,1
222301,1
222302,0
222303,1
222304,1
222305,0
222306,1
222307,1
222308,1
222309,1
222310,1
222311,1
222312,1
222313,1
222314,1
222315,1
222316,1
222317,1
222318,1
222319,1
222320,1
222321,1
222322,1
222323,1
222324,1
222325,1
222326,1
222327,1
222328,1
222329,1
222330,1
222331,1
222332,1
222333,1
222334,1
222335,1
222336,1
222337,1
222338,1
222339,1
222340,1
222341,1
222342,1
222343,1
222344,1
222345,1
222346,1
222347,1
222348,1
222349,1
222350,1
222351,1
222352,1
222353,1
222354,1
222355,1
222356,1
222357,1
222358,1
222359,1
222360,1
222361,1
222362,1
222363,1
222364,1
222365,1
222366,1
222367,1
222368,1
222369,1
222370,1
222371,1
222372,1
222373,1
222374,1
222375,1
222376,1
222377,1
222378,1
222379,1
222380,1
222381,1
222382,1
222383,1
222384,1
222385,1
222386,1
222387,1
222388,1
222389,1
222390,1
222391,1
222392,1
222393,1
222394,1
222395,1
222396,1
222397,1
222398,1
222399,1
222400,1
222401,1
222402,1
222403,1
222404,1
222405,1
222406,1
222407,1
222408,1
222409,1
222410,1
222411,1
222412,1
222413,1
222414,1
222415,1
222416,1
222417,1
222418,1
222419,1
222420,1
222421,1
222422,1
222423,1
222424,1
222425,1
222426,1
222427,1
222428,1
222429,1
222430,1
222431,1
222432,1
222433,1
222434,1
222435,1
222436,1
222437,1
222438,1
222439,1
222440,1
222441,1
222442,1
222443,1
222444,1
222445,1
222446,1
222447,1
222448,1
222449,0
222450,1
222451,1
222452,1
222453,1
222454,1
222455,1
222456,1
222457,1
222458,1
222459,1
222460,1
222461,1
222462,1
222463,1
222464,1
222465,1
222466,1
222467,1
222468,1
222469,1
222470,1
222471,1
222472,1
222473,1
222474,1
222475,1
222476,1
222477,1
222478,1
222479,1
222480,1
222481,1
222482,1
222483,1
222484,1
222485,1
222486,1
222487,1
222488,1
222489,1
222490,1
222491,1
222492,1
222493,1
222494,1
222495,1
222496,1
222497,1
222498,1
222499,1
222500,1
222501,1
222502,1
222503,1
222504,1
222505,1
222506,1
222507,1
222508,1
222509,1
222510,0
222511,1
222512,1
222513,1
222514,1
222515,1
222516,1
222517,1
222518,1
222519,0
222520,1
222521,1
222522,1
222523,1
222524,1
222525,0
222526,1
222527,1
222528,1
222529,1
222530,1
222531,1
222532,1
222533,1
222534,1
222535,1
222536,1
222537,1
222538,1
222539,1
222540,1
222541,1
222542,1
222543,1
222544,1
222545,1
222546,1
222547,1
222548,1
222549,1
222550,1
222551,1
222552,1
222553,1
222554,1
222555,1
222556,1
222557,1
222558,1
222559,1
222560,1
222561,1
222562,1
222563,1
222564,1
222565,1
222566,1
222567,1
222568,1
222569,1
222570,1
222571,1
222572,1
222573,1
222574,1
222575,1
222576,1
222577,1
222578,1
222579,1
222580,1
222581,1
222582,1
222583,1
222584,1
222585,1
222586,1
222587,1
222588,1
222589,1
222590,1
222591,1
222592,1
222593,1
222594,1
222595,1
222596,1
222597,1
222598,1
222599,1
222600,1
222601,1
222602,1
222603,1
222604,1
222605,1
222606,1
222607,1
222608,1
222609,1
222610,1
222611,1
222612,1
222613,1
222614,1
222615,1
222616,1
222617,1
222618,1
222619,1
222620,1
222621,1
222622,1
222623,1
222624,1
222625,1
222626,1
222627,1
222628,1
222629,1
222630,1
222631,1
222632,1
222633,1
222634,1
222635,1
222636,1
222637,1
222638,1
222639,1
222640,1
222641,1
222642,1
222643,1
222644,1
222645,1
222646,1
222647,1
222648,1
222649,1
222650,1
222651,1
222652,1
222653,1
222654,1
222655,1
222656,1
222657,1
222658,1
222659,1
222660,1
222661,1
222662,1
222663,1
222664,1
222665,1
222666,1
222667,1
222668,1
222669,1
222670,1
222671,0
222672,1
222673,1
222674,1
222675,1
222676,1
222677,1
222678,1
222679,1
222680,1
222681,1
222682,1
222683,1
222684,1
222685,1
222686,1
222687,1
222688,1
222689,1
222690,1
222691,1
222692,1
222693,1
222694,1
222695,1
222696,1
222697,1
222698,1
222699,1
222700,1
222701,1
222702,1
222703,1
222704,1
222705,1
222706,1
222707,1
222708,1
222709,1
222710,1
222711,1
222712,1
222713,1
222714,1
222715,1
222716,1
222717,1
222718,1
222719,1
222720,1
222721,1
222722,1
222723,1
222724,1
222725,1
222726,1
222727,1
222728,1
222729,1
222730,1
222731,1
222732,1
222733,1
222734,1
222735,1
222736,1
222737,1
222738,1
222739,1
222740,1
222741,1
222742,1
222743,1
222744,1
222745,1
222746,1
222747,1
222748,1
222749,1
222750,1
222751,1
222752,1
222753,1
222754,1
222755,1
222756,1
222757,1
222758,1
222759,1
222760,1
222761,1
222762,0
222763,1
222764,1
222765,0
222766,1
222767,1
222768,1
222769,1
222770,1
222771,1
222772,1
222773,1
222774,1
222775,1
222776,1
222777,1
222778,1
222779,1
222780,1
222781,1
222782,1
222783,1
222784,1
222785,1
222786,1
222787,1
222788,1
222789,1
222790,1
222791,1
222792,1
222793,1
222794,1
222795,0
222796,1
222797,1
222798,1
222799,1
222800,1
222801,1
222802,1
222803,1
222804,1
222805,1
222806,1
222807,1
222808,1
222809,1
222810,1
222811,1
222812,1
222813,1
222814,1
222815,1
222816,1
222817,1
222818,1
222819,1
222820,1
222821,1
222822,1
222823,1
222824,1
222825,1
222826,1
222827,1
222828,1
222829,1
222830,1
222831,1
222832,1
222833,1
222834,1
222835,1
222836,1
222837,1
222838,1
222839,1
222840,1
222841,1
222842,1
222843,1
222844,1
222845,1
222846,1
222847,1
222848,1
222849,1
222850,1
222851,1
222852,1
222853,1
222854,1
222855,1
222856,1
222857,1
222858,1
222859,1
222860,1
222861,1
222862,1
222863,1
222864,1
222865,1
222866,1
222867,1
222868,1
222869,1
222870,1
222871,1
222872,1
222873,1
222874,1
222875,1
222876,1
222877,1
222878,1
222879,1
222880,1
222881,1
222882,1
222883,1
222884,1
222885,1
222886,1
222887,1
222888,1
222889,1
222890,1
222891,1
222892,1
222893,1
222894,1
222895,1
222896,1
222897,1
222898,1
222899,1
222900,1
222901,1
222902,1
222903,1
222904,1
222905,1
222906,1
222907,1
222908,1
222909,1
222910,1
222911,1
222912,1
222913,1
222914,1
222915,1
222916,1
222917,1
222918,1
222919,1
222920,1
222921,1
222922,1
222923,1
222924,1
222925,1
222926,1
222927,1
222928,1
222929,1
222930,1
222931,1
222932,1
222933,1
222934,1
222935,1
222936,1
222937,1
222938,1
222939,1
222940,1
222941,1
222942,1
222943,1
222944,1
222945,1
222946,1
222947,1
222948,1
222949,1
222950,1
222951,1
222952,1
222953,1
222954,1
222955,1
222956,1
222957,1
222958,1
222959,1
222960,1
222961,1
222962,1
222963,1
222964,1
222965,1
222966,1
222967,1
222968,1
222969,1
222970,1
222971,1
222972,1
222973,1
222974,1
222975,1
222976,1
222977,1
222978,1
222979,1
222980,1
222981,1
222982,1
222983,1
222984,1
222985,1
222986,1
222987,1
222988,1
222989,1
222990,1
222991,1
222992,1
222993,1
222994,1
222995,1
222996,1
222997,1
222998,1
222999,1
223000,1
223001,1
223002,1
223003,1
223004,1
223005,1
223006,1
223007,1
223008,1
223009,1
223010,1
223011,1
223012,1
223013,1
223014,1
223015,1
223016,1
223017,1
223018,1
223019,1
223020,1
223021,1
223022,1
223023,1
223024,1
223025,1
223026,1
223027,0
223028,1
223029,1
223030,1
223031,1
223032,1
223033,1
223034,1
223035,1
223036,1
223037,1
223038,1
223039,1
223040,1
223041,1
223042,1
223043,1
223044,1
223045,1
223046,1
223047,1
223048,1
223049,1
223050,1
223051,1
223052,1
223053,1
223054,1
223055,1
223056,1
223057,1
223058,1
223059,1
223060,1
223061,1
223062,1
223063,1
223064,1
223065,1
223066,1
223067,1
223068,1
223069,1
223070,1
223071,1
223072,1
223073,1
223074,1
223075,1
223076,1
223077,1
223078,1
223079,1
223080,1
223081,1
223082,1
223083,1
223084,1
223085,1
223086,1
223087,1
223088,1
223089,1
223090,1
223091,1
223092,1
223093,1
223094,1
223095,1
223096,1
223097,1
223098,1
223099,1
223100,1
223101,1
223102,1
223103,0
223104,1
223105,1
223106,1
223107,1
223108,1
223109,1
223110,1
223111,1
223112,1
223113,1
223114,1
223115,1
223116,1
223117,1
223118,1
223119,1
223120,1
223121,1
223122,1
223123,1
223124,1
223125,1
223126,0
223127,1
223128,1
223129,1
223130,1
223131,1
223132,1
223133,1
223134,1
223135,1
223136,1
223137,1
223138,1
223139,1
223140,1
223141,1
223142,1
223143,1
223144,1
223145,1
223146,1
223147,1
223148,1
223149,1
223150,1
223151,1
223152,1
223153,1
223154,1
223155,1
223156,1
223157,1
223158,1
223159,1
223160,1
223161,1
223162,1
223163,1
223164,1
223165,1
223166,1
223167,1
223168,1
223169,1
223170,1
223171,1
223172,1
223173,1
223174,1
223175,1
223176,1
223177,1
223178,1
223179,1
223180,1
223181,1
223182,1
223183,1
223184,1
223185,1
223186,1
223187,1
223188,1
223189,1
223190,1
223191,1
223192,1
223193,1
223194,1
223195,1
223196,1
223197,1
223198,1
223199,1
223200,1
223201,1
223202,1
223203,1
223204,1
223205,1
223206,1
223207,1
223208,1
223209,1
223210,1
223211,1
223212,1
223213,1
223214,1
223215,1
223216,0
223217,1
223218,1
223219,1
223220,1
223221,1
223222,1
223223,1
223224,1
223225,1
223226,1
223227,1
223228,1
223229,1
223230,1
223231,1
223232,1
223233,1
223234,1
223235,1
223236,1
223237,1
223238,1
223239,1
223240,1
223241,1
223242,0
223243,1
223244,1
223245,1
223246,1
223247,1
223248,1
223249,1
223250,1
223251,1
223252,1
223253,1
223254,1
223255,1
223256,1
223257,1
223258,1
223259,1
223260,1
223261,1
223262,1
223263,1
223264,1
223265,1
223266,1
223267,1
223268,1
223269,1
223270,0
223271,1
223272,1
223273,1
223274,1
223275,1
223276,1
223277,1
223278,1
223279,1
223280,1
223281,1
223282,1
223283,1
223284,1
223285,1
223286,1
223287,1
223288,0
223289,1
223290,1
223291,1
223292,1
223293,1
223294,1
223295,1
223296,1
223297,1
223298,1
223299,1
223300,1
223301,1
223302,1
223303,1
223304,1
223305,1
223306,1
223307,1
223308,1
223309,1
223310,1
223311,1
223312,1
223313,1
223314,1
223315,1
223316,1
223317,1
223318,1
223319,1
223320,1
223321,1
223322,1
223323,1
223324,1
223325,1
223326,1
223327,1
223328,1
223329,1
223330,1
223331,1
223332,1
223333,1
223334,1
223335,1
223336,1
223337,1
223338,0
223339,1
223340,1
223341,1
223342,1
223343,1
223344,1
223345,1
223346,1
223347,1
223348,1
223349,1
223350,1
223351,1
223352,1
223353,1
223354,1
223355,1
223356,1
223357,1
223358,1
223359,1
223360,1
223361,1
223362,1
223363,1
223364,1
223365,1
223366,1
223367,1
223368,1
223369,1
223370,1
223371,1
223372,1
223373,1
223374,1
223375,1
223376,1
223377,1
223378,1
223379,1
223380,1
223381,1
223382,1
223383,1
223384,1
223385,1
223386,1
223387,1
223388,1
223389,1
223390,1
223391,1
223392,1
223393,1
223394,1
223395,1
223396,1
223397,1
223398,1
223399,1
223400,1
223401,1
223402,1
223403,1
223404,1
223405,0
223406,1
223407,1
223408,1
223409,1
223410,1
223411,1
223412,1
223413,1
223414,1
223415,1
223416,1
223417,1
223418,1
223419,1
223420,1
223421,1
223422,1
223423,1
223424,1
223425,1
223426,1
223427,1
223428,0
223429,1
223430,1
223431,1
223432,1
223433,1
223434,1
223435,1
223436,1
223437,1
223438,1
223439,1
223440,1
223441,1
223442,1
223443,1
223444,1
223445,1
223446,1
223447,1
223448,1
223449,0
223450,1
223451,1
223452,1
223453,1
223454,1
223455,1
223456,1
223457,1
223458,1
223459,1
223460,1
223461,1
223462,1
223463,1
223464,1
223465,1
223466,1
223467,1
223468,1
223469,1
223470,1
223471,1
223472,1
223473,1
223474,1
223475,1
223476,1
223477,1
223478,1
223479,1
223480,1
223481,1
223482,1
223483,1
223484,1
223485,1
223486,1
223487,1
223488,1
223489,1
223490,1
223491,1
223492,1
223493,1
223494,1
223495,1
223496,1
223497,1
223498,1
223499,1
223500,1
223501,1
223502,1
223503,1
223504,1
223505,0
223506,1
223507,1
223508,1
223509,1
223510,1
223511,1
223512,1
223513,1
223514,1
223515,1
223516,1
223517,1
223518,1
223519,1
223520,1
223521,1
223522,1
223523,1
223524,1
223525,1
223526,1
223527,1
223528,1
223529,1
223530,1
223531,1
223532,1
223533,1
223534,1
223535,1
223536,1
223537,1
223538,1
223539,1
223540,1
223541,1
223542,1
223543,1
223544,1
223545,0
223546,1
223547,1
223548,1
223549,1
223550,1
223551,1
223552,1
223553,1
223554,1
223555,1
223556,1
223557,1
223558,1
223559,1
223560,1
223561,1
223562,1
223563,1
223564,1
223565,1
223566,1
223567,1
223568,1
223569,1
223570,1
223571,1
223572,1
223573,1
223574,1
223575,1
223576,1
223577,1
223578,1
223579,1
223580,1
223581,1
223582,1
223583,1
223584,1
223585,1
223586,1
223587,1
223588,1
223589,1
223590,1
223591,1
223592,1
223593,1
223594,1
223595,1
223596,1
223597,1
223598,1
223599,1
223600,1
223601,1
223602,1
223603,1
223604,1
223605,1
223606,1
223607,1
223608,1
223609,1
223610,1
223611,1
223612,1
223613,1
223614,1
223615,1
223616,1
223617,1
223618,1
223619,1
223620,1
223621,1
223622,1
223623,1
223624,1
223625,1
223626,1
223627,1
223628,1
223629,1
223630,1
223631,1
223632,1
223633,1
223634,1
223635,1
223636,1
223637,1
223638,1
223639,0
223640,1
223641,1
223642,1
223643,1
223644,1
223645,1
223646,1
223647,1
223648,1
223649,1
223650,1
223651,1
223652,1
223653,1
223654,1
223655,1
223656,1
223657,1
223658,1
223659,1
223660,1
223661,1
223662,1
223663,1
223664,1
223665,1
223666,1
223667,1
223668,1
223669,1
223670,1
223671,1
223672,1
223673,1
223674,1
223675,1
223676,1
223677,1
223678,1
223679,0
223680,1
223681,1
223682,1
223683,1
223684,1
223685,1
223686,1
223687,1
223688,1
223689,1
223690,1
223691,1
223692,1
223693,1
223694,1
223695,1
223696,1
223697,0
223698,1
223699,1
223700,1
223701,1
223702,1
223703,1
223704,1
223705,1
223706,1
223707,1
223708,0
223709,1
223710,1
223711,1
223712,1
223713,1
223714,1
223715,1
223716,1
223717,1
223718,1
223719,1
223720,1
223721,1
223722,1
223723,1
223724,1
223725,1
223726,1
223727,1
223728,1
223729,1
223730,1
223731,1
223732,1
223733,1
223734,1
223735,1
223736,1
223737,1
223738,1
223739,1
223740,1
223741,1
223742,1
223743,1
223744,1
223745,1
223746,1
223747,1
223748,1
223749,1
223750,1
223751,1
223752,1
223753,1
223754,1
223755,1
223756,1
223757,1
223758,1
223759,1
223760,1
223761,1
223762,1
223763,1
223764,0
223765,1
223766,1
223767,1
223768,1
223769,1
223770,1
223771,1
223772,1
223773,1
223774,1
223775,1
223776,1
223777,1
223778,1
223779,1
223780,1
223781,1
223782,1
223783,1
223784,1
223785,1
223786,1
223787,1
223788,1
223789,1
223790,1
223791,1
223792,1
223793,1
223794,1
223795,1
223796,1
223797,1
223798,1
223799,1
223800,1
223801,1
223802,0
223803,1
223804,1
223805,1
223806,1
223807,1
223808,1
223809,1
223810,1
223811,1
223812,1
223813,1
223814,1
223815,1
223816,1
223817,1
223818,1
223819,1
223820,1
223821,1
223822,1
223823,1
223824,1
223825,1
223826,1
223827,1
223828,1
223829,1
223830,1
223831,1
223832,1
223833,1
223834,1
223835,1
223836,1
223837,1
223838,1
223839,1
223840,1
223841,1
223842,1
223843,1
223844,1
223845,1
223846,1
223847,0
223848,1
223849,1
223850,1
223851,1
223852,1
223853,1
223854,1
223855,1
223856,1
223857,1
223858,1
223859,1
223860,1
223861,1
223862,1
223863,1
223864,1
223865,1
223866,1
223867,1
223868,1
223869,1
223870,1
223871,0
223872,1
223873,1
223874,1
223875,0
223876,1
223877,1
223878,1
223879,1
223880,1
223881,1
223882,1
223883,1
223884,1
223885,1
223886,1
223887,1
223888,1
223889,1
223890,1
223891,1
223892,1
223893,1
223894,1
223895,1
223896,1
223897,1
223898,1
223899,1
223900,1
223901,1
223902,1
223903,1
223904,1
223905,1
223906,1
223907,1
223908,1
223909,1
223910,1
223911,1
223912,1
223913,1
223914,1
223915,1
223916,1
223917,1
223918,1
223919,1
223920,1
223921,1
223922,1
223923,1
223924,1
223925,1
223926,1
223927,1
223928,1
223929,1
223930,1
223931,0
223932,1
223933,1
223934,1
223935,1
223936,1
