ID,Class
204047,1
204048,0
204049,1
204050,0
204051,1
204052,1
204053,1
204054,0
204055,1
204056,1
204057,0
204058,1
204059,1
204060,1
204061,1
204062,1
204063,1
204064,1
204065,1
204066,1
204067,1
204068,1
204069,1
204070,1
204071,0
204072,1
204073,1
204074,1
204075,1
204076,1
204077,1
204078,1
204079,1
204080,1
204081,1
204082,1
204083,1
204084,1
204085,1
204086,1
204087,1
204088,1
204089,1
204090,1
204091,1
204092,1
204093,1
204094,1
204095,1
204096,1
204097,1
204098,1
204099,1
204100,1
204101,1
204102,1
204103,1
204104,1
204105,1
204106,1
204107,1
204108,1
204109,1
204110,1
204111,1
204112,0
204113,1
204114,1
204115,1
204116,1
204117,1
204118,1
204119,1
204120,1
204121,1
204122,1
204123,0
204124,1
204125,1
204126,1
204127,1
204128,1
204129,1
204130,1
204131,1
204132,1
204133,1
204134,1
204135,1
204136,1
204137,1
204138,1
204139,1
204140,1
204141,1
204142,1
204143,1
204144,1
204145,1
204146,1
204147,1
204148,1
204149,1
204150,1
204151,1
204152,1
204153,1
204154,1
204155,1
204156,1
204157,1
204158,1
204159,1
204160,0
204161,1
204162,1
204163,0
204164,1
204165,1
204166,1
204167,1
204168,1
204169,1
204170,1
204171,1
204172,1
204173,1
204174,1
204175,1
204176,1
204177,1
204178,1
204179,1
204180,1
204181,0
204182,1
204183,1
204184,1
204185,1
204186,1
204187,1
204188,0
204189,1
204190,1
204191,1
204192,1
204193,1
204194,1
204195,1
204196,1
204197,0
204198,1
204199,1
204200,1
204201,0
204202,1
204203,1
204204,1
204205,1
204206,1
204207,0
204208,1
204209,1
204210,1
204211,1
204212,1
204213,0
204214,1
204215,1
204216,1
204217,1
204218,1
204219,1
204220,1
204221,1
204222,1
204223,1
204224,1
204225,1
204226,1
204227,1
204228,0
204229,1
204230,1
204231,1
204232,1
204233,1
204234,1
204235,1
204236,1
204237,1
204238,1
204239,1
204240,1
204241,1
204242,1
204243,1
204244,1
204245,1
204246,1
204247,1
204248,1
204249,1
204250,1
204251,1
204252,1
204253,1
204254,1
204255,1
204256,1
204257,1
204258,1
204259,1
204260,1
204261,1
204262,1
204263,1
204264,1
204265,1
204266,1
204267,1
204268,1
204269,1
204270,1
204271,1
204272,1
204273,1
204274,1
204275,0
204276,1
204277,0
204278,1
204279,1
204280,1
204281,1
204282,1
204283,1
204284,1
204285,1
204286,1
204287,1
204288,1
204289,1
204290,0
204291,1
204292,0
204293,1
204294,1
204295,1
204296,1
204297,1
204298,1
204299,1
204300,1
204301,1
204302,1
204303,0
204304,1
204305,0
204306,1
204307,1
204308,1
204309,1
204310,1
204311,1
204312,1
204313,1
204314,1
204315,1
204316,1
204317,1
204318,1
204319,1
204320,1
204321,1
204322,1
204323,1
204324,1
204325,1
204326,1
204327,1
204328,1
204329,1
204330,1
204331,1
204332,1
204333,1
204334,1
204335,1
204336,0
204337,1
204338,1
204339,1
204340,0
204341,1
204342,1
204343,1
204344,1
204345,1
204346,1
204347,1
204348,1
204349,1
204350,1
204351,1
204352,1
204353,1
204354,1
204355,0
204356,1
204357,0
204358,0
204359,1
204360,1
204361,1
204362,1
204363,1
204364,1
204365,1
204366,1
204367,1
204368,1
204369,1
204370,1
204371,0
204372,0
204373,1
204374,1
204375,1
204376,1
204377,1
204378,1
204379,1
204380,1
204381,1
204382,1
204383,1
204384,1
204385,1
204386,0
204387,1
204388,1
204389,1
204390,1
204391,0
204392,1
204393,1
204394,0
204395,1
204396,1
204397,1
204398,1
204399,0
204400,1
204401,1
204402,1
204403,1
204404,1
204405,1
204406,1
204407,1
204408,1
204409,1
204410,1
204411,1
204412,1
204413,1
204414,1
204415,1
204416,1
204417,1
204418,1
204419,0
204420,0
204421,1
204422,1
204423,1
204424,1
204425,1
204426,1
204427,1
204428,1
204429,1
204430,1
204431,1
204432,1
204433,0
204434,1
204435,1
204436,1
204437,1
204438,1
204439,1
204440,1
204441,1
204442,1
204443,1
204444,1
204445,1
204446,1
204447,1
204448,0
204449,1
204450,1
204451,1
204452,1
204453,1
204454,1
204455,1
204456,1
204457,1
204458,1
204459,1
204460,1
204461,1
204462,1
204463,1
204464,0
204465,1
204466,1
204467,1
204468,1
204469,1
204470,1
204471,1
204472,1
204473,1
204474,0
204475,1
204476,1
204477,1
204478,1
204479,0
204480,1
204481,1
204482,1
204483,1
204484,1
204485,0
204486,1
204487,1
204488,1
204489,1
204490,1
204491,1
204492,1
204493,1
204494,1
204495,1
204496,1
204497,1
204498,1
204499,1
204500,1
204501,1
204502,1
204503,1
204504,1
204505,1
204506,1
204507,0
204508,0
204509,1
204510,1
204511,0
204512,1
204513,1
204514,1
204515,1
204516,1
204517,1
204518,0
204519,1
204520,1
204521,1
204522,1
204523,1
204524,1
204525,0
204526,1
204527,1
204528,1
204529,1
204530,1
204531,1
204532,1
204533,1
204534,1
204535,1
204536,1
204537,1
204538,1
204539,0
204540,1
204541,1
204542,1
204543,1
204544,1
204545,0
204546,1
204547,1
204548,1
204549,1
204550,1
204551,1
204552,1
204553,1
204554,1
204555,1
204556,1
204557,1
204558,0
204559,1
204560,1
204561,1
204562,1
204563,1
204564,1
204565,1
204566,1
204567,1
204568,1
204569,1
204570,0
204571,1
204572,1
204573,0
204574,1
204575,1
204576,0
204577,1
204578,1
204579,1
204580,1
204581,1
204582,1
204583,1
204584,1
204585,1
204586,1
204587,1
204588,1
204589,0
204590,1
204591,1
204592,1
204593,0
204594,1
204595,1
204596,1
204597,1
204598,1
204599,1
204600,1
204601,1
204602,1
204603,1
204604,1
204605,1
204606,1
204607,1
204608,1
204609,1
204610,0
204611,1
204612,1
204613,1
204614,1
204615,0
204616,1
204617,1
204618,1
204619,1
204620,1
204621,1
204622,1
204623,1
204624,1
204625,1
204626,1
204627,1
204628,1
204629,1
204630,1
204631,1
204632,1
204633,1
204634,1
204635,1
204636,0
204637,1
204638,1
204639,0
204640,1
204641,1
204642,1
204643,1
204644,1
204645,1
204646,1
204647,1
204648,1
204649,1
204650,1
204651,1
204652,1
204653,1
204654,1
204655,1
204656,1
204657,1
204658,1
204659,1
204660,1
204661,1
204662,1
204663,1
204664,1
204665,1
204666,1
204667,1
204668,1
204669,1
204670,1
204671,1
204672,1
204673,1
204674,1
204675,1
204676,1
204677,1
204678,1
204679,1
204680,1
204681,1
204682,1
204683,1
204684,1
204685,0
204686,1
204687,1
204688,1
204689,1
204690,1
204691,1
204692,1
204693,1
204694,1
204695,1
204696,1
204697,1
204698,1
204699,1
204700,1
204701,1
204702,1
204703,1
204704,1
204705,1
204706,1
204707,1
204708,1
204709,1
204710,1
204711,1
204712,1
204713,1
204714,1
204715,1
204716,1
204717,1
204718,1
204719,1
204720,1
204721,1
204722,1
204723,1
204724,1
204725,1
204726,1
204727,1
204728,1
204729,1
204730,1
204731,1
204732,1
204733,1
204734,1
204735,1
204736,1
204737,1
204738,1
204739,1
204740,1
204741,1
204742,1
204743,1
204744,0
204745,1
204746,1
204747,1
204748,1
204749,1
204750,1
204751,1
204752,0
204753,1
204754,1
204755,1
204756,1
204757,1
204758,1
204759,0
204760,0
204761,1
204762,1
204763,1
204764,1
204765,1
204766,1
204767,1
204768,1
204769,1
204770,1
204771,1
204772,1
204773,1
204774,1
204775,1
204776,1
204777,1
204778,1
204779,1
204780,1
204781,1
204782,1
204783,1
204784,1
204785,1
204786,1
204787,1
204788,1
204789,1
204790,1
204791,0
204792,1
204793,1
204794,1
204795,1
204796,1
204797,0
204798,1
204799,1
204800,0
204801,1
204802,0
204803,1
204804,1
204805,1
204806,1
204807,1
204808,1
204809,1
204810,1
204811,1
204812,1
204813,1
204814,1
204815,1
204816,1
204817,1
204818,1
204819,1
204820,1
204821,1
204822,1
204823,1
204824,1
204825,1
204826,1
204827,1
204828,0
204829,1
204830,1
204831,1
204832,0
204833,1
204834,1
204835,1
204836,1
204837,1
204838,1
204839,1
204840,1
204841,1
204842,1
204843,1
204844,1
204845,1
204846,1
204847,1
204848,0
204849,1
204850,1
204851,1
204852,1
204853,1
204854,1
204855,1
204856,1
204857,1
204858,1
204859,1
204860,1
204861,1
204862,1
204863,0
204864,0
204865,1
204866,1
204867,1
204868,1
204869,1
204870,1
204871,1
204872,1
204873,1
204874,1
204875,1
204876,1
204877,1
204878,1
204879,1
204880,1
204881,1
204882,1
204883,1
204884,1
204885,1
204886,1
204887,1
204888,1
204889,0
204890,1
204891,1
204892,1
204893,1
204894,1
204895,1
204896,1
204897,1
204898,1
204899,1
204900,1
204901,1
204902,1
204903,0
204904,1
204905,1
204906,1
204907,1
204908,0
204909,1
204910,1
204911,1
204912,1
204913,1
204914,1
204915,1
204916,0
204917,1
204918,1
204919,1
204920,1
204921,1
204922,1
204923,1
204924,1
204925,1
204926,1
204927,1
204928,1
204929,1
204930,1
204931,1
204932,1
204933,1
204934,1
204935,1
204936,1
204937,1
204938,1
204939,1
204940,1
204941,1
204942,1
204943,1
204944,1
204945,0
204946,1
204947,1
204948,1
204949,1
204950,1
204951,1
204952,1
204953,1
204954,1
204955,1
204956,1
204957,1
204958,0
204959,1
204960,1
204961,1
204962,1
204963,1
204964,1
204965,1
204966,1
204967,1
204968,1
204969,1
204970,1
204971,1
204972,1
204973,1
204974,1
204975,1
204976,1
204977,1
204978,1
204979,1
204980,1
204981,0
204982,1
204983,1
204984,1
204985,1
204986,1
204987,1
204988,1
204989,1
204990,1
204991,1
204992,1
204993,1
204994,1
204995,1
204996,1
204997,1
204998,1
204999,1
205000,1
205001,1
205002,0
205003,1
205004,1
205005,1
205006,1
205007,1
205008,0
205009,1
205010,1
205011,0
205012,1
205013,1
205014,1
205015,1
205016,1
205017,1
205018,1
205019,1
205020,1
205021,1
205022,0
205023,1
205024,1
205025,0
205026,1
205027,0
205028,1
205029,0
205030,1
205031,1
205032,1
205033,1
205034,1
205035,1
205036,1
205037,1
205038,1
205039,1
205040,1
205041,1
205042,1
205043,1
205044,1
205045,1
205046,1
205047,0
205048,1
205049,1
205050,1
205051,1
205052,1
205053,1
205054,1
205055,1
205056,1
205057,1
205058,1
205059,1
205060,1
205061,1
205062,1
205063,1
205064,1
205065,1
205066,1
205067,1
205068,1
205069,1
205070,1
205071,1
205072,1
205073,1
205074,1
205075,1
205076,1
205077,1
205078,1
205079,1
205080,1
205081,1
205082,1
205083,1
205084,1
205085,1
205086,1
205087,1
205088,1
205089,0
205090,1
205091,1
205092,0
205093,1
205094,1
205095,1
205096,0
205097,0
205098,1
205099,1
205100,1
205101,1
205102,1
205103,1
205104,1
205105,1
205106,1
205107,1
205108,1
205109,1
205110,1
205111,1
205112,1
205113,1
205114,1
205115,1
205116,1
205117,1
205118,1
205119,1
205120,0
205121,1
205122,1
205123,1
205124,1
205125,1
205126,1
205127,1
205128,1
205129,1
205130,1
205131,1
205132,1
205133,1
205134,1
205135,0
205136,1
205137,1
205138,1
205139,0
205140,1
205141,0
205142,1
205143,1
205144,1
205145,1
205146,1
205147,1
205148,0
205149,1
205150,1
205151,1
205152,1
205153,1
205154,1
205155,1
205156,1
205157,1
205158,1
205159,1
205160,1
205161,1
205162,1
205163,1
205164,0
205165,1
205166,1
205167,1
205168,1
205169,1
205170,1
205171,0
205172,1
205173,1
205174,1
205175,1
205176,1
205177,1
205178,1
205179,1
205180,1
205181,1
205182,1
205183,1
205184,1
205185,1
205186,1
205187,1
205188,1
205189,1
205190,1
205191,1
205192,1
205193,1
205194,1
205195,1
205196,1
205197,1
205198,1
205199,0
205200,1
205201,1
205202,1
205203,1
205204,1
205205,1
205206,1
205207,1
205208,1
205209,1
205210,1
205211,1
205212,1
205213,1
205214,1
205215,1
205216,1
205217,1
205218,1
205219,1
205220,0
205221,1
205222,1
205223,1
205224,1
205225,1
205226,1
205227,1
205228,1
205229,1
205230,1
205231,1
205232,1
205233,1
205234,1
205235,1
205236,1
205237,1
205238,1
205239,1
205240,1
205241,1
205242,1
205243,1
205244,1
205245,1
205246,1
205247,1
205248,1
205249,1
205250,1
205251,1
205252,1
205253,1
205254,1
205255,1
205256,0
205257,1
205258,1
205259,0
205260,0
205261,1
205262,1
205263,1
205264,0
205265,1
205266,1
205267,1
205268,1
205269,1
205270,1
205271,1
205272,1
205273,1
205274,1
205275,0
205276,1
205277,1
205278,1
205279,1
205280,1
205281,1
205282,1
205283,1
205284,1
205285,1
205286,1
205287,1
205288,1
205289,1
205290,1
205291,1
205292,1
205293,1
205294,1
205295,0
205296,1
205297,1
205298,1
205299,1
205300,1
205301,1
205302,1
205303,0
205304,1
205305,1
205306,1
205307,1
205308,1
205309,1
205310,1
205311,1
205312,1
205313,1
205314,1
205315,1
205316,1
205317,1
205318,1
205319,1
205320,1
205321,1
205322,0
205323,1
205324,1
205325,1
205326,1
205327,1
205328,1
205329,1
205330,1
205331,1
205332,1
205333,1
205334,1
205335,1
205336,1
205337,1
205338,1
205339,1
205340,1
205341,1
205342,1
205343,1
205344,0
205345,1
205346,1
205347,1
205348,1
205349,1
205350,0
205351,1
205352,1
205353,1
205354,1
205355,0
205356,1
205357,1
205358,1
205359,1
205360,1
205361,1
205362,1
205363,1
205364,1
205365,1
205366,1
205367,1
205368,1
205369,1
205370,1
205371,1
205372,1
205373,1
205374,1
205375,1
205376,1
205377,1
205378,1
205379,1
205380,1
205381,1
205382,1
205383,0
205384,1
205385,1
205386,1
205387,1
205388,1
205389,1
205390,1
205391,1
205392,1
205393,1
205394,1
205395,1
205396,1
205397,1
205398,1
205399,1
205400,1
205401,1
205402,1
205403,0
205404,1
205405,1
205406,1
205407,1
205408,0
205409,1
205410,1
205411,0
205412,1
205413,1
205414,1
205415,1
205416,1
205417,1
205418,1
205419,1
205420,1
205421,0
205422,1
205423,0
205424,1
205425,1
205426,1
205427,1
205428,1
205429,1
205430,1
205431,1
205432,1
205433,1
205434,1
205435,1
205436,1
205437,1
205438,1
205439,1
205440,1
205441,1
205442,1
205443,1
205444,1
205445,1
205446,1
205447,1
205448,1
205449,1
205450,1
205451,1
205452,1
205453,1
205454,1
205455,1
205456,1
205457,1
205458,1
205459,1
205460,1
205461,1
205462,1
205463,1
205464,1
205465,1
205466,1
205467,1
205468,1
205469,0
205470,1
205471,1
205472,1
205473,1
205474,1
205475,1
205476,1
205477,1
205478,1
205479,1
205480,1
205481,1
205482,1
205483,1
205484,1
205485,1
205486,1
205487,1
205488,1
205489,1
205490,1
205491,1
205492,1
205493,1
205494,1
205495,1
205496,1
205497,1
205498,1
205499,1
205500,1
205501,1
205502,1
205503,1
205504,1
205505,1
205506,1
205507,1
205508,1
205509,1
205510,1
205511,1
205512,1
205513,0
205514,1
205515,1
205516,1
205517,1
205518,1
205519,1
205520,1
205521,1
205522,1
205523,1
205524,1
205525,1
205526,1
205527,1
205528,1
205529,1
205530,1
205531,1
205532,1
205533,1
205534,1
205535,1
205536,1
205537,1
205538,1
205539,1
205540,1
205541,1
205542,1
205543,1
205544,1
205545,1
205546,1
205547,1
205548,1
205549,1
205550,1
205551,1
205552,1
205553,1
205554,1
205555,0
205556,1
205557,1
205558,0
205559,1
205560,1
205561,1
205562,0
205563,1
205564,1
205565,1
205566,1
205567,1
205568,1
205569,1
205570,1
205571,1
205572,1
205573,1
205574,1
205575,1
205576,1
205577,1
205578,1
205579,1
205580,0
205581,1
205582,1
205583,1
205584,1
205585,1
205586,1
205587,1
205588,1
205589,1
205590,1
205591,1
205592,1
205593,1
205594,1
205595,1
205596,1
205597,1
205598,1
205599,1
205600,1
205601,1
205602,1
205603,1
205604,1
205605,1
205606,1
205607,1
205608,1
205609,1
205610,1
205611,1
205612,0
205613,1
205614,1
205615,1
205616,1
205617,1
205618,1
205619,1
205620,0
205621,1
205622,1
205623,1
205624,1
205625,1
205626,1
205627,1
205628,1
205629,1
205630,1
205631,1
205632,1
205633,1
205634,1
205635,0
205636,1
205637,1
205638,1
205639,1
205640,1
205641,1
205642,1
205643,1
205644,1
205645,1
205646,1
205647,1
205648,1
205649,1
205650,1
205651,1
205652,1
205653,1
205654,1
205655,1
205656,1
205657,1
205658,1
205659,1
205660,0
205661,1
205662,1
205663,1
205664,1
205665,1
205666,1
205667,1
205668,0
205669,1
205670,1
205671,0
205672,1
205673,1
205674,1
205675,0
205676,0
205677,1
205678,1
205679,1
205680,1
205681,1
205682,1
205683,1
205684,1
205685,1
205686,1
205687,1
205688,1
205689,1
205690,1
205691,1
205692,1
205693,1
205694,1
205695,1
205696,1
205697,1
205698,1
205699,1
205700,1
205701,1
205702,1
205703,1
205704,1
205705,1
205706,1
205707,1
205708,1
205709,1
205710,1
205711,1
205712,1
205713,1
205714,1
205715,1
205716,1
205717,0
205718,0
205719,1
205720,1
205721,0
205722,1
205723,1
205724,1
205725,1
205726,1
205727,1
205728,1
205729,1
205730,0
205731,1
205732,1
205733,1
205734,1
205735,1
205736,1
205737,0
205738,1
205739,1
205740,1
205741,1
205742,1
205743,1
205744,1
205745,1
205746,1
205747,1
205748,1
205749,1
205750,0
205751,1
205752,1
205753,1
205754,0
205755,1
205756,1
205757,1
205758,1
205759,1
205760,0
205761,1
205762,1
205763,1
205764,1
205765,1
205766,1
205767,1
205768,1
205769,1
205770,1
205771,1
205772,1
205773,1
205774,1
205775,1
205776,1
205777,1
205778,1
205779,1
205780,1
205781,1
205782,1
205783,1
205784,1
205785,1
205786,1
205787,1
205788,1
205789,1
205790,1
205791,1
205792,1
205793,0
205794,1
205795,1
205796,1
205797,1
205798,1
205799,0
205800,1
205801,1
205802,1
205803,1
205804,1
205805,1
205806,1
205807,1
205808,1
205809,1
205810,1
205811,1
205812,1
205813,1
205814,1
205815,1
205816,1
205817,1
205818,0
205819,1
205820,1
205821,1
205822,1
205823,1
205824,0
205825,0
205826,1
205827,1
205828,1
205829,1
205830,1
205831,1
205832,0
205833,1
205834,1
205835,1
205836,1
205837,1
205838,1
205839,1
205840,1
205841,1
205842,1
205843,1
205844,1
205845,1
205846,1
205847,1
205848,0
205849,1
205850,1
205851,1
205852,1
205853,1
205854,1
205855,1
205856,1
205857,1
205858,1
205859,1
205860,0
205861,1
205862,1
205863,1
205864,1
205865,1
205866,1
205867,1
205868,1
205869,1
205870,1
205871,1
205872,1
205873,1
205874,1
205875,1
205876,0
205877,1
205878,1
205879,1
205880,1
205881,1
205882,1
205883,1
205884,1
205885,1
205886,1
205887,1
205888,1
205889,1
205890,1
205891,1
205892,1
205893,1
205894,1
205895,1
205896,1
205897,1
205898,1
205899,1
205900,1
205901,1
205902,1
205903,1
205904,1
205905,1
205906,1
205907,1
205908,1
205909,1
205910,1
205911,1
205912,1
205913,0
205914,1
205915,1
205916,1
205917,1
205918,1
205919,1
205920,1
205921,1
205922,1
205923,1
205924,1
205925,1
205926,1
205927,1
205928,1
205929,1
205930,1
205931,1
205932,1
205933,0
205934,1
205935,1
205936,1
205937,1
205938,1
205939,1
205940,1
205941,1
205942,1
205943,1
205944,1
205945,1
205946,1
205947,1
205948,1
205949,1
205950,1
205951,1
205952,1
205953,1
205954,1
205955,1
205956,1
205957,1
205958,1
205959,1
205960,1
205961,1
205962,1
205963,1
205964,1
205965,1
205966,1
205967,1
205968,1
205969,1
205970,1
205971,1
205972,1
205973,1
205974,1
205975,1
205976,1
205977,1
205978,1
205979,1
205980,1
205981,1
205982,1
205983,1
205984,1
205985,0
205986,1
205987,1
205988,1
205989,0
205990,1
205991,1
205992,1
205993,1
205994,0
205995,1
205996,1
205997,1
205998,1
205999,1
206000,1
206001,1
206002,1
206003,1
206004,1
206005,1
206006,1
206007,1
206008,1
206009,1
206010,1
206011,1
206012,1
206013,1
206014,1
206015,1
206016,1
206017,1
206018,1
206019,1
206020,1
206021,1
206022,1
206023,1
206024,1
206025,1
206026,1
206027,1
206028,1
206029,1
206030,1
206031,1
206032,1
206033,0
206034,1
206035,1
206036,1
206037,1
206038,1
206039,1
206040,1
206041,1
206042,1
206043,1
206044,1
206045,1
206046,1
206047,1
206048,1
206049,1
206050,1
206051,1
206052,0
206053,1
206054,1
206055,1
206056,1
206057,1
206058,1
206059,1
206060,0
206061,0
206062,1
206063,1
206064,1
206065,1
206066,1
206067,1
206068,1
206069,1
206070,1
206071,0
206072,1
206073,1
206074,1
206075,1
206076,1
206077,1
206078,1
206079,1
206080,1
206081,1
206082,1
206083,1
206084,1
206085,1
206086,1
206087,1
206088,0
206089,1
206090,1
206091,1
206092,1
206093,1
206094,1
206095,1
206096,1
206097,1
206098,1
206099,1
206100,1
206101,1
206102,1
206103,1
206104,1
206105,1
206106,1
206107,1
206108,1
206109,1
206110,1
206111,1
206112,0
206113,1
206114,1
206115,1
206116,1
206117,0
206118,1
206119,1
206120,1
206121,1
206122,1
206123,1
206124,1
206125,1
206126,1
206127,1
206128,1
206129,1
206130,1
206131,1
206132,1
206133,1
206134,1
206135,1
206136,1
206137,1
206138,1
206139,1
206140,1
206141,1
206142,1
206143,1
206144,1
206145,1
206146,1
206147,1
206148,1
206149,1
206150,1
206151,0
206152,1
206153,1
206154,1
206155,0
206156,1
206157,1
206158,1
206159,1
206160,1
206161,1
206162,0
206163,1
206164,1
206165,1
206166,0
206167,1
206168,1
206169,1
206170,1
206171,1
206172,1
206173,1
206174,1
206175,0
206176,1
206177,0
206178,1
206179,1
206180,1
206181,1
206182,1
206183,1
206184,0
206185,1
206186,1
206187,1
206188,1
206189,1
206190,1
206191,1
206192,0
206193,1
206194,1
206195,1
206196,1
206197,0
206198,1
206199,1
206200,1
206201,1
206202,1
206203,1
206204,1
206205,1
206206,1
206207,1
206208,1
206209,1
206210,1
206211,1
206212,1
206213,1
206214,1
206215,1
206216,0
206217,1
206218,1
206219,1
206220,1
206221,1
206222,1
206223,1
206224,0
206225,1
206226,1
206227,1
206228,1
206229,1
206230,1
206231,1
206232,1
206233,1
206234,0
206235,0
206236,1
206237,0
206238,1
206239,1
206240,0
206241,1
206242,1
206243,1
206244,0
206245,1
206246,1
206247,1
206248,1
206249,1
206250,1
206251,1
206252,1
206253,1
206254,1
206255,1
206256,1
206257,1
206258,1
206259,1
206260,1
206261,1
206262,1
206263,1
206264,1
206265,1
206266,1
206267,1
206268,1
206269,1
206270,1
206271,1
206272,1
206273,0
206274,1
206275,1
206276,1
206277,1
206278,1
206279,1
206280,1
206281,1
206282,1
206283,1
206284,1
206285,1
206286,1
206287,1
206288,0
206289,1
206290,0
206291,1
206292,0
206293,1
206294,0
206295,1
206296,0
206297,1
206298,1
206299,1
206300,1
206301,1
206302,1
206303,1
206304,1
206305,1
206306,1
206307,1
206308,1
206309,1
206310,1
206311,1
206312,1
206313,0
206314,0
206315,1
206316,1
206317,1
206318,1
206319,0
206320,1
206321,0
206322,1
206323,1
206324,1
206325,1
206326,1
206327,1
206328,1
206329,1
206330,1
206331,1
206332,1
206333,1
206334,1
206335,1
206336,0
206337,1
206338,1
206339,1
206340,1
206341,1
206342,1
206343,1
206344,1
206345,1
206346,1
206347,1
206348,1
206349,1
206350,1
206351,1
206352,1
206353,1
206354,1
206355,1
206356,1
206357,1
206358,0
206359,1
206360,1
206361,1
206362,0
206363,1
206364,1
206365,1
206366,1
206367,1
206368,1
206369,1
206370,1
206371,1
206372,1
206373,1
206374,1
206375,1
206376,1
206377,1
206378,1
206379,1
206380,1
206381,1
206382,1
206383,1
206384,1
206385,1
206386,0
206387,1
206388,1
206389,1
206390,1
206391,1
206392,1
206393,1
206394,1
206395,1
206396,1
206397,0
206398,1
206399,1
206400,1
206401,1
206402,1
206403,1
206404,1
206405,1
206406,1
206407,0
206408,1
206409,1
206410,1
206411,1
206412,1
206413,1
206414,1
206415,1
206416,1
206417,1
206418,1
206419,1
206420,1
206421,1
206422,1
206423,1
206424,1
206425,1
206426,1
206427,1
206428,1
206429,1
206430,1
206431,1
206432,1
206433,1
206434,1
206435,1
206436,0
206437,1
206438,1
206439,1
206440,1
206441,1
206442,1
206443,1
206444,1
206445,1
206446,1
206447,1
206448,0
206449,1
206450,1
206451,1
206452,1
206453,1
206454,1
206455,1
206456,1
206457,1
206458,1
206459,1
206460,1
206461,1
206462,1
206463,1
206464,1
206465,1
206466,1
206467,1
206468,1
206469,1
206470,1
206471,1
206472,1
206473,1
206474,1
206475,1
206476,1
206477,0
206478,1
206479,1
206480,1
206481,1
206482,1
206483,1
206484,1
206485,1
206486,1
206487,1
206488,1
206489,1
206490,1
206491,1
206492,1
206493,0
206494,1
206495,1
206496,1
206497,0
206498,1
206499,1
206500,1
206501,1
206502,1
206503,1
206504,1
206505,1
206506,1
206507,1
206508,1
206509,1
206510,1
206511,1
206512,1
206513,1
206514,1
206515,1
206516,1
206517,1
206518,1
206519,1
206520,1
206521,1
206522,1
206523,1
206524,1
206525,0
206526,1
206527,1
206528,1
206529,1
206530,1
206531,0
206532,1
206533,1
206534,1
206535,1
206536,1
206537,1
206538,1
206539,1
206540,1
206541,0
206542,1
206543,1
206544,1
206545,1
206546,1
206547,1
206548,1
206549,1
206550,1
206551,0
206552,1
206553,1
206554,1
206555,1
206556,1
206557,1
206558,1
206559,1
206560,1
206561,1
206562,1
206563,0
206564,0
206565,0
206566,1
206567,1
206568,1
206569,1
206570,1
206571,1
206572,1
206573,1
206574,1
206575,1
206576,1
206577,0
206578,1
206579,1
206580,1
206581,1
206582,1
206583,1
206584,1
206585,1
206586,1
206587,1
206588,1
206589,1
206590,1
206591,1
206592,1
206593,1
206594,1
206595,1
206596,1
206597,1
206598,1
206599,1
206600,1
206601,1
206602,1
206603,1
206604,1
206605,1
206606,1
206607,1
206608,1
206609,1
206610,1
206611,1
206612,1
206613,1
206614,1
206615,1
206616,1
206617,1
206618,1
206619,1
206620,1
206621,1
206622,1
206623,1
206624,1
206625,1
206626,1
206627,1
206628,1
206629,1
206630,1
206631,1
206632,1
206633,1
206634,1
206635,1
206636,1
206637,1
206638,1
206639,1
206640,1
206641,1
206642,1
206643,1
206644,1
206645,1
206646,1
206647,1
206648,1
206649,0
206650,1
206651,1
206652,1
206653,1
206654,1
206655,1
206656,1
206657,1
206658,1
206659,1
206660,1
206661,1
206662,1
206663,1
206664,1
206665,1
206666,1
206667,1
206668,1
206669,1
206670,1
206671,0
206672,1
206673,1
206674,1
206675,1
206676,1
206677,1
206678,1
206679,1
206680,1
206681,1
206682,1
206683,1
206684,1
206685,1
206686,0
206687,1
206688,1
206689,1
206690,1
206691,1
206692,1
206693,1
206694,1
206695,1
206696,1
206697,1
206698,0
206699,0
206700,0
206701,0
206702,1
206703,1
206704,1
206705,1
206706,1
206707,1
206708,1
206709,1
206710,1
206711,1
206712,1
206713,1
206714,1
206715,0
206716,1
206717,1
206718,1
206719,1
206720,1
206721,1
206722,1
206723,1
206724,1
206725,1
206726,1
206727,1
206728,0
206729,1
206730,1
206731,1
206732,1
206733,0
206734,1
206735,1
206736,1
206737,1
206738,1
206739,1
206740,1
206741,1
206742,1
206743,1
206744,1
206745,1
206746,1
206747,1
206748,1
206749,1
206750,1
206751,1
206752,1
206753,1
206754,0
206755,1
206756,1
206757,1
206758,1
206759,1
206760,1
206761,1
206762,1
206763,1
206764,1
206765,1
206766,1
206767,1
206768,1
206769,1
206770,1
206771,1
206772,1
206773,1
206774,1
206775,1
206776,1
206777,1
206778,1
206779,1
206780,1
206781,1
206782,1
206783,0
206784,1
206785,1
206786,1
206787,1
206788,1
206789,1
206790,1
206791,1
206792,1
206793,1
206794,0
206795,1
206796,1
206797,1
206798,1
206799,1
206800,1
206801,0
206802,1
206803,1
206804,1
206805,0
206806,0
206807,1
206808,1
206809,1
206810,1
206811,1
206812,0
206813,1
206814,1
206815,1
206816,1
206817,1
206818,1
206819,1
206820,1
206821,1
206822,1
206823,0
206824,1
206825,1
206826,1
206827,1
206828,1
206829,1
206830,0
206831,1
206832,1
206833,1
206834,1
206835,1
206836,1
206837,1
206838,1
206839,1
206840,1
206841,1
206842,1
206843,1
206844,1
